TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
ENST00000752981	ENSG00000237819	0	2	0	0	0	0
ENST00000752988	ENSG00000237819	0	0	1	0	0	0
ENST00000752994	ENSG00000255920	0	0	0	2	0	0
ENST00000753000	ENSG00000232227	0	0	0	0	3	1
ENST00000753004	ENSG00000298107	6	2	5	3	3	3
ENST00000753009	ENSG00000293372	0	1	0	0	0	0
ENST00000753014	ENSG00000293372	0	0	0	0	0	1
ENST00000753016	ENSG00000293372	0	1	0	0	0	0
ENST00000753019	ENSG00000293372	0	0	2	0	0	0
ENST00000753021	ENSG00000293372	0	1	0	1	0	1
ENST00000753024	ENSG00000293372	0	0	0	0	1	0
ENST00000753025	ENSG00000293372	1	0	1	0	0	0
ENST00000753026	ENSG00000293372	2	3	3	0	1	1
ENST00000753030	ENSG00000293372	0	5	0	0	0	0
ENST00000753031	ENSG00000293372	0	2	0	0	0	0
ENST00000753046	ENSG00000298112	0	0	0	0	1	0
ENST00000753089	ENSG00000298117	0	0	1	1	2	1
ENST00000753095	ENSG00000267750	0	1	2	1	4	5
ENST00000753096	ENSG00000267750	0	0	1	3	0	3
ENST00000753097	ENSG00000267750	0	1	0	2	1	1
ENST00000753111	ENSG00000298121	0	0	0	0	2	0
ENST00000753121	ENSG00000229491	3	2	1	1	0	0
ENST00000753133	ENSG00000259354	5	1	8	1	1	0
ENST00000753158	ENSG00000226364	0	0	0	0	1	0
ENST00000753165	ENSG00000291046	0	0	4	5	0	9
ENST00000753166	ENSG00000291046	0	0	0	4	2	0
ENST00000753167	ENSG00000291046	0	0	0	2	0	0
ENST00000753168	ENSG00000291046	0	0	0	0	0	3
ENST00000753178	ENSG00000291046	0	0	0	1	1	0
ENST00000753180	ENSG00000291046	0	0	1	0	0	0
ENST00000753182	ENSG00000291046	0	0	0	1	2	0
ENST00000753185	ENSG00000291046	0	0	0	1	3	0
ENST00000753187	ENSG00000291046	0	0	0	0	0	1
ENST00000753188	ENSG00000291046	0	0	0	29	25	29
ENST00000753189	ENSG00000291046	0	0	0	0	1	2
ENST00000753192	ENSG00000291046	0	0	0	0	0	3
ENST00000753193	ENSG00000291046	0	0	0	3	0	1
ENST00000753195	ENSG00000291046	0	0	0	1	0	0
ENST00000753201	ENSG00000298132	0	0	0	3	5	0
ENST00000753202	ENSG00000298133	1	3	1	32	33	17
ENST00000753203	ENSG00000298133	0	0	0	35	29	23
ENST00000753204	ENSG00000298134	0	0	1	0	0	1
ENST00000753208	ENSG00000289047	1	5	2	5	9	9
ENST00000753210	ENSG00000267424	0	0	0	7	1	2
ENST00000753211	ENSG00000233607	0	0	1	0	0	0
ENST00000753243	ENSG00000298140	2	0	0	0	0	0
ENST00000753251	ENSG00000283897	0	1	0	3	2	0
ENST00000753260	ENSG00000259354	14	19	22	2	1	0
ENST00000753273	ENSG00000287329	0	0	0	1	2	0
ENST00000753274	ENSG00000287329	0	0	0	0	0	1
ENST00000753275	ENSG00000287329	0	0	0	1	0	1
ENST00000753280	ENSG00000287588	0	0	0	0	0	4
ENST00000753293	ENSG00000263551	0	0	1	0	0	2
ENST00000753296	ENSG00000263551	0	0	2	0	0	0
ENST00000753302	ENSG00000263551	0	0	4	0	0	0
ENST00000753347	ENSG00000238160	0	0	0	1	3	0
ENST00000753348	ENSG00000238160	0	2	0	0	1	1
ENST00000753349	ENSG00000167562	0	0	0	0	0	2
ENST00000753352	ENSG00000289559	0	0	0	1	0	0
ENST00000753356	ENSG00000289559	0	0	0	0	0	1
ENST00000753373	ENSG00000298150	0	2	0	7	10	12
ENST00000753374	ENSG00000224429	0	0	1	0	0	1
ENST00000753393	ENSG00000298152	1	1	1	0	1	0
ENST00000753408	ENSG00000298156	2	4	1	3	5	0
ENST00000753410	ENSG00000298158	0	0	0	0	1	0
ENST00000753423	ENSG00000298162	1	18	24	14	26	22
ENST00000753424	ENSG00000298162	0	1	8	1	2	10
ENST00000753426	ENSG00000298162	0	8	0	7	10	16
ENST00000753427	ENSG00000298162	0	1	0	1	0	0
ENST00000753428	ENSG00000298162	2	1	6	3	0	4
ENST00000753455	ENSG00000286195	0	0	0	1	3	2
ENST00000753456	ENSG00000286195	0	0	0	0	1	0
ENST00000753462	ENSG00000224875	0	0	0	0	0	1
ENST00000753467	ENSG00000226581	0	0	0	0	4	2
ENST00000753468	ENSG00000226581	0	0	0	0	0	3
ENST00000753469	ENSG00000226581	0	0	0	1	2	1
ENST00000753474	ENSG00000226581	0	0	0	0	1	0
ENST00000753475	ENSG00000226581	0	0	0	0	2	0
ENST00000753481	ENSG00000226581	0	0	0	1	1	0
ENST00000753482	ENSG00000226581	0	0	0	1	0	0
ENST00000753483	ENSG00000226581	0	0	0	0	0	1
ENST00000753485	ENSG00000226581	0	0	0	0	1	1
ENST00000753489	ENSG00000226581	0	0	0	4	6	6
ENST00000753494	ENSG00000226581	0	0	0	1	0	0
ENST00000753495	ENSG00000226581	0	0	0	1	0	0
ENST00000753496	ENSG00000226581	0	0	0	1	0	0
ENST00000753497	ENSG00000226581	0	0	0	1	0	1
ENST00000753512	ENSG00000255250	0	1	0	0	1	1
ENST00000753513	ENSG00000255250	0	2	1	0	2	3
ENST00000753514	ENSG00000255250	0	3	1	4	5	2
ENST00000753515	ENSG00000255250	0	3	0	0	0	5
ENST00000753516	ENSG00000298172	0	1	0	1	4	0
ENST00000753517	ENSG00000298172	1	2	0	0	0	0
ENST00000753518	ENSG00000298172	1	0	1	1	0	0
ENST00000753543	ENSG00000293265	5	1	1	0	0	0
ENST00000753596	ENSG00000229621	0	0	0	3	3	0
ENST00000753598	ENSG00000230102	0	0	0	1	3	0
ENST00000753601	ENSG00000230102	0	0	1	0	0	0
ENST00000753602	ENSG00000230102	0	0	0	4	1	0
ENST00000753613	ENSG00000230102	0	0	0	0	3	0
ENST00000753614	ENSG00000230102	0	0	1	0	2	0
ENST00000753621	ENSG00000230102	0	0	0	1	0	0
ENST00000753622	ENSG00000230102	0	0	0	0	1	0
ENST00000753630	ENSG00000230102	0	0	0	1	0	0
ENST00000753637	ENSG00000230102	0	0	0	0	1	0
ENST00000753666	ENSG00000230102	0	0	0	0	0	4
ENST00000753667	ENSG00000230102	0	0	0	0	1	0
ENST00000753702	ENSG00000236754	0	0	0	0	0	1
ENST00000753704	ENSG00000260927	0	0	1	0	0	0
ENST00000753723	ENSG00000289860	0	3	1	0	0	0
ENST00000753725	ENSG00000289860	9	8	10	0	0	0
ENST00000753726	ENSG00000289860	22	19	43	0	1	0
ENST00000753727	ENSG00000289860	9	0	27	0	0	0
ENST00000753728	ENSG00000289860	0	1	0	0	0	0
ENST00000753753	ENSG00000298189	6	5	17	30	52	49
ENST00000753754	ENSG00000298189	0	0	2	7	6	12
ENST00000753755	ENSG00000298189	0	0	0	6	2	2
ENST00000753756	ENSG00000298189	0	0	0	1	2	0
ENST00000753757	ENSG00000298189	0	0	0	0	1	0
ENST00000753758	ENSG00000298189	0	0	1	0	0	1
ENST00000753760	ENSG00000298189	0	0	0	0	0	1
ENST00000753765	ENSG00000289410	0	0	0	0	3	0
ENST00000753766	ENSG00000289410	0	0	0	1	2	0
ENST00000753767	ENSG00000289410	0	0	0	0	0	1
ENST00000753770	ENSG00000289410	0	0	0	4	0	3
ENST00000753773	ENSG00000289410	0	1	0	9	10	11
ENST00000753775	ENSG00000289410	0	0	0	0	1	0
ENST00000753789	ENSG00000267313	0	1	0	0	0	0
ENST00000753834	ENSG00000230658	0	1	0	0	1	1
ENST00000753841	ENSG00000298196	0	0	0	2	0	2
ENST00000753842	ENSG00000298196	0	0	0	0	1	0
ENST00000753843	ENSG00000298197	4	0	2	0	0	0
ENST00000753844	ENSG00000298198	0	0	0	1	2	0
ENST00000753859	ENSG00000255959	0	1	0	1	1	0
ENST00000753860	ENSG00000255959	0	1	0	0	1	0
ENST00000753861	ENSG00000298204	0	0	1	0	0	1
ENST00000753862	ENSG00000290911	0	0	0	0	1	1
ENST00000753864	ENSG00000290911	0	0	0	2	0	0
ENST00000753870	ENSG00000290911	0	0	0	0	0	2
ENST00000753872	ENSG00000290911	0	0	0	4	2	4
ENST00000753873	ENSG00000290911	0	0	0	0	0	1
ENST00000753875	ENSG00000290911	0	0	1	0	0	0
ENST00000753876	ENSG00000290911	0	1	0	0	0	0
ENST00000753879	ENSG00000290911	0	0	0	0	1	1
ENST00000753908	ENSG00000298211	0	0	0	2	0	1
ENST00000753926	ENSG00000266473	0	0	0	1	3	0
ENST00000753927	ENSG00000266473	0	0	0	1	0	0
ENST00000753935	ENSG00000266473	1	3	1	0	0	0
ENST00000753946	ENSG00000266473	1	0	1	0	0	0
ENST00000753949	ENSG00000266473	4	4	4	4	7	6
ENST00000753950	ENSG00000298214	0	0	0	0	0	1
ENST00000753953	ENSG00000298216	2	0	0	0	0	0
ENST00000753965	ENSG00000298219	0	0	0	1	0	0
ENST00000753982	ENSG00000298226	1	0	0	0	6	0
ENST00000753983	ENSG00000298227	7	3	4	4	4	4
ENST00000753998	ENSG00000288769	0	0	0	2	1	0
ENST00000753999	ENSG00000288769	0	0	0	0	1	0
ENST00000754000	ENSG00000288769	0	0	0	1	0	0
ENST00000754001	ENSG00000288769	0	0	0	1	0	2
ENST00000754010	ENSG00000233128	0	0	0	0	1	0
ENST00000754015	ENSG00000233128	0	0	0	0	1	0
ENST00000754017	ENSG00000260265	4	17	7	0	0	0
ENST00000754019	ENSG00000260265	4	12	10	0	0	0
ENST00000754020	ENSG00000260265	4	6	6	0	0	0
ENST00000754021	ENSG00000260265	9	17	15	0	0	0
ENST00000754025	ENSG00000260265	2	1	1	0	0	0
ENST00000754026	ENSG00000298231	0	0	2	0	0	0
ENST00000754028	ENSG00000298231	0	0	0	0	1	0
ENST00000754036	ENSG00000293303	0	0	0	1	2	6
ENST00000754037	ENSG00000293303	0	0	0	0	1	0
ENST00000754039	ENSG00000298235	0	0	3	0	0	0
ENST00000754042	ENSG00000280441	0	0	0	0	0	2
ENST00000754046	ENSG00000245750	0	0	0	1	3	0
ENST00000754052	ENSG00000298237	0	0	0	0	2	1
ENST00000754058	ENSG00000272461	0	2	1	3	1	2
ENST00000754059	ENSG00000272461	1	5	0	0	0	0
ENST00000754069	ENSG00000231304	0	0	0	1	0	0
ENST00000754090	ENSG00000298249	0	0	2	0	0	0
ENST00000754091	ENSG00000298249	0	1	0	0	0	0
ENST00000754106	ENSG00000298251	0	0	0	0	0	1
ENST00000754111	ENSG00000285517	0	0	2	0	0	0
ENST00000754112	ENSG00000285517	0	0	0	0	1	0
ENST00000754113	ENSG00000285517	0	1	0	8	3	5
ENST00000754114	ENSG00000285517	0	0	0	0	3	3
ENST00000754115	ENSG00000285517	0	0	0	0	0	1
ENST00000754120	ENSG00000298254	0	0	0	2	0	0
ENST00000754138	ENSG00000224137	1	0	0	0	0	0
ENST00000754139	ENSG00000224137	0	0	0	0	0	2
ENST00000754141	ENSG00000298258	2	1	2	2	3	4
ENST00000754146	ENSG00000280164	0	0	0	4	1	0
ENST00000754147	ENSG00000280164	2	0	1	4	1	1
ENST00000754149	ENSG00000280164	3	3	0	3	5	0
ENST00000754159	ENSG00000298262	1	1	1	0	0	0
ENST00000754160	ENSG00000298262	3	2	7	0	0	0
ENST00000754167	ENSG00000298262	0	0	1	0	0	0
ENST00000754180	ENSG00000290875	4	2	0	1	0	3
ENST00000754181	ENSG00000290875	0	0	0	0	1	2
ENST00000754184	ENSG00000290875	0	0	0	1	0	0
ENST00000754185	ENSG00000290875	0	0	0	2	0	1
ENST00000754186	ENSG00000290875	0	0	1	0	3	0
ENST00000754189	ENSG00000290875	0	0	3	1	0	3
ENST00000754190	ENSG00000290875	0	0	1	0	0	0
ENST00000754192	ENSG00000290875	0	0	0	0	1	0
ENST00000754203	ENSG00000290875	0	0	0	1	0	0
ENST00000754209	ENSG00000290875	0	0	0	0	1	0
ENST00000754213	ENSG00000290875	0	0	1	0	0	0
ENST00000754215	ENSG00000290875	0	0	1	0	0	0
ENST00000754236	ENSG00000290875	0	8	0	0	0	1
ENST00000754238	ENSG00000298264	0	0	1	0	0	0
ENST00000754247	ENSG00000291063	0	0	1	0	0	0
ENST00000754250	ENSG00000291063	0	0	0	0	1	0
ENST00000754251	ENSG00000291063	2	1	4	7	5	9
ENST00000754253	ENSG00000291063	0	0	0	0	1	0
ENST00000754254	ENSG00000291063	0	1	1	1	2	4
ENST00000754257	ENSG00000291063	0	0	1	0	0	0
ENST00000754258	ENSG00000291063	0	0	0	0	2	1
ENST00000754259	ENSG00000291063	0	1	1	1	3	1
ENST00000754260	ENSG00000291063	0	1	0	3	1	2
ENST00000754262	ENSG00000291063	0	2	3	4	4	1
ENST00000754265	ENSG00000291063	0	0	0	2	0	0
ENST00000754266	ENSG00000291063	0	0	0	0	0	1
ENST00000754267	ENSG00000291063	0	0	0	3	1	3
ENST00000754268	ENSG00000291063	1	0	0	1	4	1
ENST00000754270	ENSG00000291063	0	0	0	0	2	1
ENST00000754271	ENSG00000291063	3	2	3	1	1	4
ENST00000754276	ENSG00000291063	0	0	2	0	4	1
ENST00000754277	ENSG00000291063	0	1	4	0	1	1
ENST00000754280	ENSG00000291063	0	0	0	0	1	0
ENST00000754282	ENSG00000291063	0	0	0	1	0	2
ENST00000754283	ENSG00000291063	0	0	0	0	0	1
ENST00000754313	ENSG00000225767	0	0	0	1	0	0
ENST00000754317	ENSG00000236299	7	0	1	2	1	3
ENST00000754318	ENSG00000287156	0	0	0	2	2	0
ENST00000754323	ENSG00000259426	0	2	1	6	0	5
ENST00000754324	ENSG00000259426	2	3	8	7	13	4
ENST00000754326	ENSG00000259426	0	0	0	1	0	1
ENST00000754327	ENSG00000259426	0	3	7	3	5	10
ENST00000754329	ENSG00000259426	8	1	0	0	4	0
ENST00000754330	ENSG00000259426	0	6	18	0	4	6
ENST00000754332	ENSG00000259426	3	1	2	0	2	4
ENST00000754333	ENSG00000259426	0	0	0	0	0	1
ENST00000754337	ENSG00000259426	0	0	0	0	1	2
ENST00000754338	ENSG00000259426	0	0	0	3	1	4
ENST00000754339	ENSG00000259426	1	0	0	1	1	3
ENST00000754340	ENSG00000259426	0	1	0	2	0	1
ENST00000754352	ENSG00000263105	0	0	0	0	0	1
ENST00000754354	ENSG00000263105	0	5	0	1	1	1
ENST00000754376	ENSG00000288854	0	0	1	0	0	1
ENST00000754393	ENSG00000257252	0	0	1	0	0	0
ENST00000754398	ENSG00000257252	0	0	1	0	0	0
ENST00000754416	ENSG00000298272	0	1	0	0	0	0
ENST00000754417	ENSG00000298273	0	0	1	6	4	4
ENST00000754431	ENSG00000298278	0	0	0	0	3	1
ENST00000754443	ENSG00000291152	3	7	9	98	77	111
ENST00000754444	ENSG00000291152	2	6	3	16	15	18
ENST00000754445	ENSG00000291152	0	2	2	9	9	13
ENST00000754447	ENSG00000291152	0	1	1	6	5	4
ENST00000754457	ENSG00000298289	0	0	0	4	2	0
ENST00000754462	ENSG00000298291	17	28	58	24	35	41
ENST00000754463	ENSG00000298291	0	8	1	4	12	0
ENST00000754472	ENSG00000298294	0	0	1	0	1	1
ENST00000754473	ENSG00000298294	1	1	0	0	3	1
ENST00000754476	ENSG00000298294	0	0	3	0	0	0
ENST00000754479	ENSG00000289114	1	1	0	3	0	0
ENST00000754486	ENSG00000245598	0	0	1	0	0	0
ENST00000754495	ENSG00000253549	0	0	0	2	6	3
ENST00000754496	ENSG00000253549	0	0	0	0	1	1
ENST00000754509	ENSG00000257252	0	0	4	0	0	0
ENST00000754512	ENSG00000257252	3	0	0	1	0	0
ENST00000754513	ENSG00000257252	0	3	0	0	0	0
ENST00000754516	ENSG00000257252	0	0	0	6	9	0
ENST00000754527	ENSG00000298297	0	0	0	6	1	0
ENST00000754529	ENSG00000298297	0	0	0	3	2	2
ENST00000754545	ENSG00000298298	0	0	0	1	5	5
ENST00000754546	ENSG00000298298	0	0	0	1	2	0
ENST00000754547	ENSG00000298298	0	0	0	1	1	1
ENST00000754548	ENSG00000298298	0	0	0	1	0	0
ENST00000754552	ENSG00000289576	8	2	8	2	9	4
ENST00000754553	ENSG00000289576	0	0	0	1	0	0
ENST00000754571	ENSG00000298300	3	5	7	8	10	4
ENST00000754603	ENSG00000235244	0	0	0	0	0	1
ENST00000754624	ENSG00000290858	30	30	38	22	28	0
ENST00000754625	ENSG00000290858	3	6	4	4	5	4
ENST00000754626	ENSG00000232827	0	0	0	2	2	2
ENST00000754632	ENSG00000232827	0	0	0	0	2	0
ENST00000754634	ENSG00000232827	0	0	0	0	1	0
ENST00000754638	ENSG00000226007	12	16	21	18	24	18
ENST00000754640	ENSG00000226007	0	2	1	7	0	2
ENST00000754641	ENSG00000226007	0	0	0	1	0	0
ENST00000754642	ENSG00000226007	1	0	1	3	0	0
ENST00000754643	ENSG00000226007	0	0	1	0	0	0
ENST00000754644	ENSG00000226007	9	12	30	28	19	6
ENST00000754646	ENSG00000298307	11	0	2	0	0	0
ENST00000754663	ENSG00000291076	0	0	2	12	6	3
ENST00000754664	ENSG00000291076	0	0	0	11	0	5
ENST00000754669	ENSG00000291076	0	0	0	1	0	0
ENST00000754670	ENSG00000291076	0	0	0	1	1	0
ENST00000754681	ENSG00000291076	0	0	0	0	1	1
ENST00000754683	ENSG00000291076	0	0	0	9	24	24
ENST00000754687	ENSG00000291076	0	0	0	0	5	0
ENST00000754691	ENSG00000291076	0	0	0	1	0	0
ENST00000754699	ENSG00000246985	5	5	2	2	0	1
ENST00000754701	ENSG00000246985	3	4	5	4	5	6
ENST00000754713	ENSG00000272384	0	0	0	11	4	5
ENST00000754714	ENSG00000224848	0	2	0	1	0	0
ENST00000754715	ENSG00000224848	0	1	2	4	0	4
ENST00000754716	ENSG00000224848	0	0	0	1	0	1
ENST00000754717	ENSG00000224848	7	4	9	6	2	3
ENST00000754722	ENSG00000224848	0	0	0	0	0	1
ENST00000754724	ENSG00000224848	0	0	0	1	0	0
ENST00000754725	ENSG00000224848	1	1	2	1	4	2
ENST00000754726	ENSG00000224848	2	0	0	1	2	6
ENST00000754727	ENSG00000224848	1	3	1	7	0	3
ENST00000754728	ENSG00000224848	0	0	1	1	0	0
ENST00000754731	ENSG00000224848	0	2	0	1	1	1
ENST00000754732	ENSG00000224848	0	0	0	0	0	3
ENST00000754733	ENSG00000224848	0	0	0	0	1	3
ENST00000754734	ENSG00000224848	0	0	0	0	1	2
ENST00000754736	ENSG00000224848	0	0	0	1	0	0
ENST00000754738	ENSG00000224848	0	0	0	0	1	0
ENST00000754747	ENSG00000224848	2	0	1	4	0	1
ENST00000754748	ENSG00000224848	2	0	0	0	0	0
ENST00000754749	ENSG00000287923	1	0	0	0	0	0
ENST00000754750	ENSG00000287923	0	0	0	0	1	0
ENST00000754754	ENSG00000298311	0	12	6	4	0	13
ENST00000754764	ENSG00000251409	0	0	0	1	1	0
ENST00000754765	ENSG00000251409	6	5	15	2	5	11
ENST00000754775	ENSG00000249509	0	3	4	0	0	3
ENST00000754815	ENSG00000298315	0	0	1	0	0	0
ENST00000754816	ENSG00000298315	0	1	0	0	0	0
ENST00000754832	ENSG00000298316	0	0	1	0	0	0
ENST00000754837	ENSG00000298316	0	0	0	1	0	0
ENST00000754841	ENSG00000298316	0	0	0	0	1	0
ENST00000754845	ENSG00000236658	0	0	0	1	1	0
ENST00000754846	ENSG00000298318	0	0	0	0	0	1
ENST00000754847	ENSG00000264107	0	2	0	4	4	1
ENST00000754850	ENSG00000264107	0	0	2	5	2	2
ENST00000754851	ENSG00000264107	0	0	2	0	0	0
ENST00000754852	ENSG00000264107	0	0	1	4	8	2
ENST00000754853	ENSG00000264107	4	12	8	14	10	17
ENST00000754854	ENSG00000264107	0	3	0	2	1	0
ENST00000754856	ENSG00000264107	1	3	4	2	4	2
ENST00000754857	ENSG00000264107	2	0	2	3	3	4
ENST00000754858	ENSG00000264107	0	0	0	0	0	1
ENST00000754859	ENSG00000264107	0	2	0	0	0	3
ENST00000754860	ENSG00000264107	0	0	0	1	0	0
ENST00000754861	ENSG00000264107	0	4	0	5	2	2
ENST00000754862	ENSG00000264107	2	0	0	1	0	0
ENST00000754864	ENSG00000264107	0	0	0	1	0	0
ENST00000754868	ENSG00000264107	0	0	0	0	1	0
ENST00000754869	ENSG00000264107	2	0	1	3	5	0
ENST00000754877	ENSG00000298320	0	0	0	0	1	0
ENST00000754880	ENSG00000226007	0	0	0	0	1	0
ENST00000754882	ENSG00000226007	0	0	0	0	1	0
ENST00000754886	ENSG00000226007	0	0	0	0	1	0
ENST00000754887	ENSG00000226007	0	0	0	0	1	0
ENST00000754888	ENSG00000226007	0	0	0	1	0	2
ENST00000754889	ENSG00000226007	0	0	0	1	3	0
ENST00000754890	ENSG00000226007	0	0	2	0	0	0
ENST00000754892	ENSG00000226007	1	11	9	9	5	4
ENST00000754893	ENSG00000226007	1	2	0	1	2	2
ENST00000754894	ENSG00000226007	1	1	0	0	1	0
ENST00000754896	ENSG00000226007	0	0	0	0	0	3
ENST00000754898	ENSG00000226007	0	1	0	1	1	0
ENST00000754900	ENSG00000226007	1	0	0	0	0	0
ENST00000754906	ENSG00000226007	0	0	1	0	0	0
ENST00000754915	ENSG00000203645	3	0	0	0	0	0
ENST00000754916	ENSG00000203645	4	7	4	0	0	0
ENST00000754917	ENSG00000203645	0	1	0	0	0	0
ENST00000754918	ENSG00000203645	31	21	40	0	0	0
ENST00000754919	ENSG00000203645	9	2	6	0	0	0
ENST00000754920	ENSG00000203645	15	3	1	0	0	0
ENST00000754921	ENSG00000203645	0	1	0	0	0	0
ENST00000754922	ENSG00000203645	1	0	1	0	0	0
ENST00000754924	ENSG00000298325	1	0	2	0	0	0
ENST00000754953	ENSG00000298331	0	0	3	1	0	0
ENST00000754955	ENSG00000298332	0	0	0	0	0	1
ENST00000754968	ENSG00000298336	0	0	0	5	2	6
ENST00000754971	ENSG00000298336	0	0	0	1	0	3
ENST00000754979	ENSG00000298337	0	0	0	0	2	0
ENST00000754982	ENSG00000298338	68	1	27	0	0	2
ENST00000754992	ENSG00000197813	0	1	3	0	0	0
ENST00000755005	ENSG00000298343	1	1	0	0	0	0
ENST00000755013	ENSG00000258171	0	0	0	0	1	0
ENST00000755023	ENSG00000256139	0	0	0	6	1	6
ENST00000755026	ENSG00000204802	3	1	1	0	0	0
ENST00000755027	ENSG00000204802	0	0	3	0	4	0
ENST00000755028	ENSG00000204802	0	1	0	0	0	0
ENST00000755029	ENSG00000204802	0	0	0	0	1	0
ENST00000755034	ENSG00000298346	0	0	0	0	2	0
ENST00000755036	ENSG00000250240	7	5	5	0	2	2
ENST00000755037	ENSG00000250240	0	1	0	1	1	0
ENST00000755043	ENSG00000289018	0	0	4	1	4	1
ENST00000755049	ENSG00000230825	0	0	0	0	1	0
ENST00000755063	ENSG00000298354	5	0	0	0	0	0
ENST00000755064	ENSG00000298355	0	0	0	4	0	0
ENST00000755068	ENSG00000258404	2	4	2	0	5	0
ENST00000755078	ENSG00000298357	0	0	1	0	3	2
ENST00000755079	ENSG00000298358	0	1	0	0	0	0
ENST00000755080	ENSG00000298359	0	0	0	0	0	3
ENST00000755085	ENSG00000273287	0	0	0	0	0	2
ENST00000755103	ENSG00000298361	1	0	0	0	0	2
ENST00000755106	ENSG00000298362	0	0	0	2	4	0
ENST00000755107	ENSG00000298363	0	0	0	0	1	0
ENST00000755108	ENSG00000298364	38	15	12	4	0	0
ENST00000755111	ENSG00000298364	26	0	2	0	0	0
ENST00000755112	ENSG00000298364	0	8	5	0	0	2
ENST00000755123	ENSG00000298367	1	0	3	2	1	1
ENST00000755126	ENSG00000298368	0	3	2	1	1	1
ENST00000755127	ENSG00000298368	20	33	48	23	46	26
ENST00000755140	ENSG00000298373	0	3	3	1	0	5
ENST00000755141	ENSG00000298373	0	3	0	0	0	0
ENST00000755148	ENSG00000298376	1	0	2	0	3	1
ENST00000755152	ENSG00000298378	0	0	0	4	0	1
ENST00000755154	ENSG00000298378	0	0	0	0	1	0
ENST00000755157	ENSG00000291207	0	0	0	1	1	2
ENST00000755161	ENSG00000291207	1	1	0	0	3	4
ENST00000755163	ENSG00000291207	0	0	0	0	2	0
ENST00000755164	ENSG00000291207	0	3	0	2	0	0
ENST00000755165	ENSG00000291207	0	1	2	2	1	0
ENST00000755166	ENSG00000291207	0	0	1	0	0	0
ENST00000755174	ENSG00000291207	0	1	0	1	0	1
ENST00000755178	ENSG00000291207	1	0	0	0	2	1
ENST00000755187	ENSG00000291207	0	1	0	0	0	0
ENST00000755188	ENSG00000291207	0	0	1	0	1	1
ENST00000755193	ENSG00000298379	0	0	0	1	1	3
ENST00000755206	ENSG00000298381	0	1	3	0	0	0
ENST00000755209	ENSG00000290376	0	0	0	1	5	5
ENST00000755211	ENSG00000290376	0	0	0	1	1	3
ENST00000755212	ENSG00000290376	0	0	0	0	0	1
ENST00000755213	ENSG00000298382	0	0	0	0	0	2
ENST00000755214	ENSG00000298382	0	0	0	2	2	2
ENST00000755221	ENSG00000298383	3	1	0	0	0	0
ENST00000755224	ENSG00000291174	0	0	0	1	0	0
ENST00000755225	ENSG00000291174	0	0	0	0	1	0
ENST00000755226	ENSG00000291174	6	8	7	23	37	39
ENST00000755227	ENSG00000291174	3	0	0	0	0	0
ENST00000755228	ENSG00000291174	1	11	29	25	25	28
ENST00000755229	ENSG00000291174	0	0	3	0	1	1
ENST00000755230	ENSG00000291174	4	9	15	10	13	8
ENST00000755231	ENSG00000291174	4	4	7	24	35	36
ENST00000755232	ENSG00000291174	3	5	6	21	15	21
ENST00000755233	ENSG00000291174	0	0	0	5	4	3
ENST00000755234	ENSG00000291174	6	1	5	20	36	9
ENST00000755235	ENSG00000291174	3	2	1	8	42	2
ENST00000755242	ENSG00000298385	0	0	1	0	0	0
ENST00000755252	ENSG00000298385	0	3	1	2	0	0
ENST00000755269	ENSG00000298387	5	3	1	2	2	14
ENST00000755272	ENSG00000258512	1	3	4	10	16	21
ENST00000755273	ENSG00000258512	52	0	0	6	0	1
ENST00000755276	ENSG00000250874	0	0	1	0	0	0
ENST00000755281	ENSG00000298393	0	0	2	0	0	2
ENST00000755282	ENSG00000269609	3	7	3	0	2	0
ENST00000755286	ENSG00000269609	19	58	58	54	63	47
ENST00000755287	ENSG00000269609	2	0	1	2	2	1
ENST00000755288	ENSG00000269609	15	37	56	43	31	25
ENST00000755289	ENSG00000269609	0	3	2	2	1	0
ENST00000755290	ENSG00000269609	2	0	0	0	1	2
ENST00000755306	ENSG00000290967	0	1	6	0	2	2
ENST00000755307	ENSG00000290967	0	0	4	0	0	0
ENST00000755308	ENSG00000290967	1	0	0	0	0	0
ENST00000755309	ENSG00000290967	0	0	0	0	1	0
ENST00000755314	ENSG00000298400	0	1	0	0	0	0
ENST00000755316	ENSG00000298401	18	12	12	4	2	0
ENST00000755321	ENSG00000291208	0	0	1	0	0	0
ENST00000755327	ENSG00000298404	11	12	8	0	3	0
ENST00000755329	ENSG00000206344	0	0	3	1	2	0
ENST00000755331	ENSG00000206344	1	0	0	0	0	0
ENST00000755337	ENSG00000298405	0	0	0	0	0	1
ENST00000755339	ENSG00000298406	5	0	0	1	0	2
ENST00000755341	ENSG00000287833	0	0	2	0	0	1
ENST00000755344	ENSG00000298409	0	0	0	2	0	4
ENST00000755352	ENSG00000240498	0	1	0	1	0	0
ENST00000755356	ENSG00000227533	0	0	1	4	4	1
ENST00000755357	ENSG00000227533	0	0	0	2	0	0
ENST00000755358	ENSG00000227533	3	3	4	0	0	0
ENST00000755359	ENSG00000227533	0	0	0	0	2	5
ENST00000755360	ENSG00000227533	0	1	1	0	0	0
ENST00000755383	ENSG00000298413	0	0	1	24	0	0
ENST00000755385	ENSG00000298414	0	0	0	1	0	0
