TXNAME	R2_HCC827	R3_HCC827	R1_HCC827	R3_H1975	R1_H1975	R2_H1975
ENST00000811157	0	0	0	3	2	2
ENST00000811163	0	0	1	0	0	0
ENST00000811164	0	0	0	0	0	2
ENST00000811165	0	0	0	6	11	8
ENST00000811204	0	0	0	0	2	0
ENST00000811206	0	0	0	1	0	0
ENST00000811207	0	0	0	1	0	0
ENST00000811208	0	0	0	1	0	1
ENST00000811210	0	0	1.9805	1	4	3
ENST00000811211	0	0	0.0065	2	0	0
ENST00000811213	0	0	0.0065	1	6	3
ENST00000811241	5	2	0	2	4	6
ENST00000811251	0	0	0	1	0	0
ENST00000811263	3	0	0	1	5	0
ENST00000811302	8	9	18	17	11	14
ENST00000811305	0	0	0	0	0	1
ENST00000811325	0	0	2	0	1	0
ENST00000811326	1	2	0	0	0	0
ENST00000811327	0	0	0	0	0	1
ENST00000811333	0	0	1	0	1	0
ENST00000811344	10.23062	2	8.80107	1.9238	5.64057	5.62141
ENST00000811345	1.76938	0	3.19893	4.92921	5.35943	4.161
ENST00000811357	0	0	2	0	0	0
ENST00000811358	0	0	0	0	0	2
ENST00000811392	0	0	1.31032	5.87957	0	1.12966
ENST00000811393	3.54586	2.57184	3.93095	4.70366	9.7919	3.38899
ENST00000811394	10.63758	14.14514	17.03413	22.34238	23.93575	18.07462
ENST00000811395	6.66667	19.02899	22.66667	25.10638	10.92675	27.4777
ENST00000811397	17.55863	34.35218	16	0	0	0
ENST00000811431	1	0	0	0	0	0
ENST00000811435	13	0	3	1	5	3
ENST00000811436	1	1.12399	8.37703	9.88056	11.24012	15
ENST00000811437	0	0.87601	1.62297	5.11944	0.26384	1
ENST00000811438	0	0	0	0	4.49605	2
ENST00000811439	17	4	20	19	10	14
ENST00000811440	83.42289	63.29221	117.03586	35	72.11864	20.76923
ENST00000811441	178.57711	107.70779	170.96414	105	112.88136	99.23077
ENST00000811460	0	0	0	6	1	1
ENST00000811462	0	0	0	1	0	0
ENST00000811474	0	0	0	0	2	0
ENST00000811479	0	1	2	0	0	1
ENST00000811480	3	2	4	2	0	0
ENST00000811482	2	6	3	3	1	1
ENST00000811483	5	7	16.10744	0	1	0
ENST00000811484	15.16364	27.26345	10.66404	2	10.33333	10.66667
ENST00000811485	0	1	1	3	0	2
ENST00000811486	0	0	0	0	0	1
ENST00000811496	0	1	0	0	0	1
ENST00000811506	0	0	0	0	2	0
ENST00000811523	0	1	0	0	0	0
ENST00000811527	9	5.08933	9.30072	29.83686	23.29929	40.4217
ENST00000811530	1.4	4	0	0	0	0
ENST00000811531	1	2.24324	0	3.82334	0	5.27808
ENST00000811533	4	1	0	5.08121	8.0891	12.07088
ENST00000811536	0	0	1	0	0	0
ENST00000811540	25.99957	1.76932	4.95477	4.17847	10.84551	6.21635
ENST00000811541	0	0	1.16038	0	2.24877	10.59606
ENST00000811547	0	0	0	0	0	1.0643
ENST00000811550	20	16.89613	22.43067	5.0388	16	14.82145
ENST00000811574	2	2	7	5	1	1
ENST00000811580	0	0	0	12	8	11
ENST00000811593	0	1	2.25243	9.6728	2.13765	6.54407
ENST00000811595	0	0	0	1.07476	1.20227	3.27522
ENST00000811596	0	0	1.12622	2.14951	1.06883	0
ENST00000811597	0	1	0	1.03502	3.6068	5.45869
ENST00000811598	0	0	0	0	1.20227	0
ENST00000811625	1	0	1	2	1	0
ENST00000811626	1	3	4	0	3	0
ENST00000811627	0	2	0	0	0	0
ENST00000811630	5	0	0	1	3	0
ENST00000811632	0	1.9242	1.95736	0	0	0
ENST00000811633	5	4.0758	2.04264	0	0	0
ENST00000811721	0	0	0	0	2.98785	0
ENST00000811742	7	26	22	6	8	3
ENST00000811744	0	0	1	0	0	0
ENST00000811757	0	0	1	3	0	2
ENST00000811773	0	0	0	0	2	0
ENST00000811777	0	2	0	3	3	4
ENST00000811778	0	0	1	1	0	0
ENST00000811789	12	3	5	4.66667	4	2
ENST00000811793	2	0	0	17	10	9
ENST00000811835	0	0	0	0	1	0
ENST00000811875	17	16	28	1	1	1
ENST00000811876	0	1	0	1	6	9
ENST00000811880	2	3	1	1	2	2
ENST00000811885	0	1	4	0	0	0
ENST00000811910	4.5	6.54545	5	21	16.35484	15
ENST00000811914	0	0	0	0	1.89806	0
ENST00000811922	0	0	0	0	0	1
ENST00000811932	2	2.62441	0	3	3.6	1
ENST00000811933	0	0	0	0	6	6
ENST00000811939	2	3	3	4	5	5
ENST00000811948	0	0	4	0	0	0
ENST00000811951	1	0	0	0	0	0
ENST00000811966	0	0	0	0	2	0
ENST00000811967	0	0	0	0	2	1
ENST00000811971	0	0	0	1	1	0
ENST00000811972	0	0	0	0	0	1
ENST00000811976	0	0	0	12	6	10
ENST00000811978	0	0	0	1	1	0
ENST00000811983	0	2	0	4.5407	0	1.1475
ENST00000811984	0	0	0	1.17989	0	0
ENST00000811985	0	0	0	0	0	1.07123
ENST00000811986	2.25	0	2.63355	1.13518	6.45834	1.07123
ENST00000812000	0	1	2	4	1	2
ENST00000812001	0	0	0	2	3	0
ENST00000812067	0	0	1	0	0	0
ENST00000812077	0	0	0	0	3.35294	5
ENST00000812078	6	10	9.77778	7	14.52941	7
ENST00000812082	0	0	0	1	0	0
ENST00000812089	0	1.01947	0	0	0	0
ENST00000812091	16	12.83681	47	17	28.96227	16
ENST00000812092	0	1.14373	0	0	1.03773	0
ENST00000812105	1	0	3	0	2	0
ENST00000812106	0	0	1	0	0	0
ENST00000812108	3	2	0	0	6	2
ENST00000812110	0	0	1	0	0	0
ENST00000812112	1.02583	1	0	2.08769	3	0
ENST00000812116	0	0	0	28	31	37
ENST00000812120	0	0	0	4	0	0
ENST00000812162	1	1	0.25	0	0.25	0
ENST00000812196	0	0	0	0	0	1
ENST00000812211	3	2	0	5	4	1.96819
ENST00000812217	2	0	0	0	0	0
ENST00000812223	0	1	3	19	11	15
ENST00000812226	5	3	15	0	0	0
ENST00000812229	5	4	7	0	0	0
ENST00000812251	0	0	0	0	1	0
ENST00000812252	1	4	6	23	20	12
ENST00000812253	10.18199	0	0	13.70422	22.47363	38.90652
ENST00000812254	5.091	0	6.74364	18.27229	11.23681	1.05969
ENST00000812260	11.27032	11.10865	48.25635	13.02348	29.28956	33.9741
ENST00000812267	0	0	0	1	1	4
ENST00000812272	0	0	0	0	1	0
ENST00000812277	0	0	0	0	1	0
ENST00000812284	0	0	0	4	0	0
ENST00000812292	0	0	0	2	0	0
ENST00000812312	0	0	0	21	34	25
ENST00000812314	1	0	0	0	1	0
ENST00000812332	0	1	0	6.40685	0	1.2
ENST00000812333	0	1	0	13.7969	12.36364	12
ENST00000812334	1	2	3	3	6	7
ENST00000812362	0	0	0	0	0	1
ENST00000812372	0	0	0	0	1	4
ENST00000812374	0	1	0	1	0	0
ENST00000812430	3.34277	1.52293	4.7143	2	0	0
ENST00000812434	0	0.4	0	0	5	3.375
ENST00000812435	0	0.4	0	5	4	5.625
ENST00000812446	1	0	0	2	0	0
ENST00000812462	0	0	0	0	0	1
ENST00000812469	1	3	1	0	1	0
ENST00000812470	0	0	0	6.72337	11.44541	1
ENST00000812471	0	0	0	5.27663	6.55459	5
ENST00000812507	4.16982	0	0	0	0	0
ENST00000812511	96.36036	87.95166	119.99446	13.5377	21	18.31154
ENST00000812512	24.46982	13.88948	17.64838	2.4623	6	9.68846
ENST00000812513	0	1.15886	2.35716	0	0	0
ENST00000812520	0	1	4.2	1	3	2
ENST00000812522	2	1	2	2	2	0
ENST00000812523	0	0	1	2.26106	4	3
ENST00000812531	2	0	0	4	1	4.18182
ENST00000812532	2.75853	10.13245	6.86877	7.32116	5.88285	6.83694
ENST00000812538	0	3	0	0	1	0
ENST00000812539	0	0	0	13.41121	15.03363	8.42857
ENST00000812605	0	1	1	0	0	0
ENST00000812606	1	3	3	2	3	1
ENST00000812607	1	5	3	8	15	11
ENST00000812608	0	0	0	3	2	1
ENST00000812610	0	0	0	0	0	3
ENST00000812628	1	0	0	1	0	0
ENST00000812630	0	1	3	6.05263	9.07258	7
ENST00000812631	3	1	1	5.04386	0	0
ENST00000812636	1	6	4	1	3	2
ENST00000812637	10	13	15	4	16	11
ENST00000812644	0	0	0	0	2	0
ENST00000812645	0	0	0	1	2	2
ENST00000812647	0	4	2	1.5	1	0
ENST00000812648	4	2	0	1.5	1	2
ENST00000812651	0	0	0	0	0	2
ENST00000812667	93.83312	105.48954	153.1836	125.68593	98.29585	135.52725
ENST00000812668	0	0	1.4363	0	0	1.18435
ENST00000812669	6.71764	32.12245	31.59857	14.54423	19.46696	17.76519
ENST00000812671	0	1	0.16667	0	0	0
ENST00000812672	1	1.66922	0	0	0	0
ENST00000812694	1	3	0	0	0	0
ENST00000812747	0	0	2	175.09588	145.82494	119.10388
ENST00000812748	0	0	0	20.82584	20.12016	25.89612
ENST00000812749	0	0	0	1.07828	1.0549	0
ENST00000812751	0	0	0	0	0.48182	3.5
ENST00000812752	0	0	0	2	0	0
ENST00000812755	0	0	0	0	0	3.5
ENST00000812760	3	0.5	0	0	0.53636	0
ENST00000812761	0	0	0	1	0	0
ENST00000812784	0	0	0	0	1	0
ENST00000812811	0	2	1	2	1	1
ENST00000812816	0	0	0	0	1	2
ENST00000812817	4	1	0	4	6	5
ENST00000812828	0	0	0	2.14663	7.28445	12.3366
ENST00000812832	0	0	0	4.26343	24.9375	24
ENST00000812835	6	0	2	0	0	0
ENST00000812845	0	0	1	0	0	1
ENST00000812849	1	1	2.65021	0	1	6
ENST00000812852	0	0	0	1.45392	0	1
ENST00000812853	0	0	1.34979	4.54608	0	0
ENST00000812856	4.14306	1	5.83333	17.71649	15.07017	7.16377
ENST00000812857	11.39343	4	8.16667	30.43856	28.88448	28.65509
ENST00000812860	0	0	0	0	0	4.09358
ENST00000812861	0	0	0	2.25471	5.5117	4.3739
ENST00000812862	5	5	4	7.59024	8.53365	2.71364
ENST00000812863	6.46351	4.81149	6	9	13	11
ENST00000812912	1	2	1	0	1	0
ENST00000812914	16.72727	51.3	39.26625	47.27273	69	54.625
ENST00000812915	6.27273	5.7	24.73375	17.72727	23	21.375
ENST00000812946	0	0	0	0	3	0
ENST00000812970	7	12	9	8	9	10
ENST00000812973	0	0	0	6	2	0
ENST00000812987	0	0	0	0	0	2
ENST00000812993	1	0	0	3	3	1.27864
ENST00000812994	0	1	0	0	3	1
ENST00000812995	1	0	0	1.02882	0	1
ENST00000812996	4	7.35592	0	1.43776	2	0
ENST00000812999	95	52	64	28	20	34
ENST00000813000	0	3.64408	0	3.53342	0	0
ENST00000813011	0	0	0	0	3	0
ENST00000813012	0	0	0	1	0	0
ENST00000813035	2	0	6	6	9	2
ENST00000813044	3.49675	6	11	54	74	52
ENST00000813045	0.50325	1	0	0	0	0
ENST00000813073	0	0	1	0	1.01176	0
ENST00000813074	0	0	0	0	2	1.16693
ENST00000813075	0	0	0	1.43525	1	0
ENST00000813079	0	0	0	0	3.03529	1.0318
ENST00000813081	0	0	0.33333	0	1.17705	0
ENST00000813083	0	0	0	0	1.01176	0
ENST00000813084	0	0	0	0	2.02353	0
ENST00000813088	0	0	0	1.01046	6.15633	8
ENST00000813089	0	0	0	1.01046	3.03529	0
ENST00000813092	0	0	0	4.01854	1.02606	0
ENST00000813094	0	0	0	4.01854	5.05882	7.22263
ENST00000813096	0	0	0	0	1	0
ENST00000813098	0	0	0	0	1	1
ENST00000813109	0	0	0	0	1	0
ENST00000813115	0	0	0	5	8.26142	6
ENST00000813116	1	0	0	0	2	0
ENST00000813117	0	1	0	2	0	0
ENST00000813118	0	0	0	8	9.29409	3
ENST00000813119	0	0	0	1	0.44449	0
ENST00000813120	0	0	0	0	1	0
ENST00000813149	0	1	4	1	1	3
ENST00000813154	0	0	1	0	0	0
ENST00000813156	1.42121	0	4.81734	0	0	0.16667
ENST00000813158	0	2.81073	0	0	0	0.16667
ENST00000813184	2.31749	1.11808	0	20.1726	14.58352	18.87588
ENST00000813185	1.15875	0	0	3.36001	1.12181	0
ENST00000813186	0	0	0	0	0	1.02577
ENST00000813187	0	1.0768	2.39427	19.3407	12.50653	23.49778
ENST00000813188	0	0	5.16552	2.08096	2.86461	1.57644
ENST00000813189	0	0	0	9.35682	10.85469	1.57029
ENST00000813190	0	0	0	0	1.00557	1.01102
ENST00000813192	0	0	0	0	2.24362	2.61942
ENST00000813194	0	1.40799	0	4.02428	5.36828	1.47326
ENST00000813195	0	2.12135	0	12.7635	1.53522	9.00605
ENST00000813196	3.99033	8.48542	3.10192	19.85433	17.47891	9.00605
ENST00000813197	4.4676	6.2121	5.49172	26.31946	13.6316	15.13469
ENST00000813198	0	0	0	2.74339	5.52469	2.99936
ENST00000813200	1.39555	2.38434	7.03564	0	3.12156	2.85498
ENST00000813201	0	0	2.11926	6.79716	0	1.20212
ENST00000813202	2.91542	2.21309	2.37017	2.95153	16.16277	11.90558
ENST00000813203	0	1	0	0	1.02941	0
ENST00000813205	0	2.16038	0.81052	43.1333	34.69617	44.59404
ENST00000813207	0	0	0	0	1.50673	4.50303
ENST00000813208	0	4.24709	0	5.83426	8.45906	2.86253
ENST00000813209	0	0	0	2.79769	4.03499	0
ENST00000813211	3.54223	1	2	1	0	0
ENST00000813212	3.54223	0	0	0	0	2
ENST00000813213	60.37332	0	0	3	39	2
ENST00000813217	0	1	2.66667	3	1	4.66667
ENST00000813218	0	0	1.33333	0	6	2.33333
ENST00000813236	0	3	0	0	1	1
ENST00000813237	2.28571	0	2	12	17	8
ENST00000813238	0	0	0	1	0	0
ENST00000813250	0	0	0	0	1	0
ENST00000813253	0	1	0	1	2	3
ENST00000813254	0	0.5	0	11.66667	4.5	2.33333
ENST00000813255	0	0	0	0	1	1.78686
ENST00000813256	0	0	1	0	0	0
ENST00000813259	2.5	9.77778	14.50253	6.2978	5.63779	0
ENST00000813260	5	2.44444	0	0	1.40945	0
ENST00000813261	0	0	1.37331	2.4681	3.82394	3.4629
ENST00000813280	18.40176	5.3562	7.14181	0	0	0
ENST00000813281	1.17267	3.13725	2.25752	0	0	0
ENST00000813309	4.08299	0	5.00646	0	0	0
ENST00000813310	214.96839	259.65607	261.78284	0	0	0
ENST00000813311	19.08594	9.76256	19.77578	0	0	0
ENST00000813314	7.03329	11.01729	8.14045	0	0	1
ENST00000813315	0	12.63856	1.02903	0	0	0
ENST00000813317	0	3	0	0	0	0
ENST00000813323	9.92665	11	6.1017	13	16.61053	13
ENST00000813324	5.18561	0	1.24177	0	0	0
ENST00000813325	0	0	0	7	6.33112	5
ENST00000813343	0	0	0	0	2	0
ENST00000813361	0	0	0	0	4	2
ENST00000813363	0	1	0	1	0	0
ENST00000813378	45	56.58017	65	64	57	53
ENST00000813381	0	1.01075	1	0	0	0
ENST00000813389	1	3.03226	0	0	0	0
ENST00000813393	0	1	0	0	0	0
ENST00000813401	0	0	0	1	0	1
ENST00000813412	6	0	17	20	27	13
ENST00000813413	8	1	4	0	3	4
ENST00000813432	0	0	147.8535	19.82608	6.2429	65.43708
ENST00000813433	1.06149	0	21.27817	19.82608	3.12145	22.52232
ENST00000813435	1.02767	0	0	0	3.7963	0
ENST00000813448	0	0	0	5.32793	5.42596	0
ENST00000813449	1.40716	1.13542	2.37558	2.12752	3.06436	0
ENST00000813458	0	2	1	0.5	5.91315	4.58663
ENST00000813460	0	1	1	0.5	0	3
ENST00000813461	0	0	0	1	2.35657	0
ENST00000813464	0	2	2	1	8.36435	8.77701
ENST00000813472	1.96891	6.40063	0.71717	0	2.54888	3.50923
ENST00000813473	0	1	3	6	10.45544	7
ENST00000813475	1	4	6	13	15.47996	15
ENST00000813477	23	13	7	2	1	0
ENST00000813484	1.06374	0	0	0	0	0
ENST00000813501	4	3	1	4	2	0
ENST00000813513	0	6.5	0	0	0	0
ENST00000813519	14.85037	5.40823	13.59	101.3401	94.294	117.68638
ENST00000813520	17.35381	34.78092	47.78908	235.92399	234.00916	264.04648
ENST00000813521	6.83862	6.68058	8.13028	32.27064	65.09252	32.77591
ENST00000813522	20.80229	5.91709	13.20577	3.20142	22.43095	12.11665
ENST00000813523	107.65399	52.33625	99.14463	126.41424	206.50726	149.36577
ENST00000813530	0	2	0	1	3	1
ENST00000813536	0	0	0	1	1	0.33333
ENST00000813543	0	0	0	0	0	1
ENST00000813545	0	0	0	0	1	0
ENST00000813548	0	1	2	0	0	0
ENST00000813549	0	0	0	4	1.11111	3
ENST00000813550	0	0	0	0	4	0
ENST00000813551	0	0	2	0	8.88889	0
ENST00000813553	0	0	1	0	0	2
ENST00000813555	135	43	79	32	41	38
ENST00000813556	0	1.31315	0	0	3.77387	1.68823
ENST00000813558	0	0	0	2.25671	0	1
ENST00000813563	0	0	0	0	0	1.01626
ENST00000813580	0	0	0	0	0	1
ENST00000813592	0	0	0	0	0	2.4
ENST00000813596	0	2.37838	7.03704	11.05671	1.12069	5.58491
ENST00000813597	4.61538	10.7027	15.48148	17.37483	10.08621	15.35849
ENST00000813600	0	0	1.02483	0	0	0
ENST00000813601	0	1.7211	0	1.30072	0	0
ENST00000813603	2	0	1.06778	0	1.04841	0
ENST00000813604	1	0	0	0	0	2.09399
ENST00000813606	0	0	0	0	0	1.14172
ENST00000813607	0	0	0	0	0	1.14172
ENST00000813610	0	0	1.02483	0	0	3.14098
ENST00000813612	0	0	0	1.02139	0	1.04699
ENST00000813616	15	9.8997	22.31951	55.62036	60.36023	38.83195
ENST00000813617	0	0	0	7.23049	2.08426	5.05586
ENST00000813674	6	2	3	3	0	3
ENST00000813684	25	48	32	41	71	54
ENST00000813685	3.71429	1.33333	0	18.77778	28.62222	19.81651
ENST00000813686	9.28571	14.66667	7	150.22222	155.37778	124.18349
ENST00000813716	7.10548	2	5.14117	1	4.10954	5.05489
ENST00000813719	0	0	0	0	3.08216	0
ENST00000813721	0	2.66667	0	1.5	3.40806	0
ENST00000813762	1	0	0	1	0	0
ENST00000813777	0	1	0	1	0	2.21455
ENST00000813783	0	0	3	0	1.98058	2.83616
ENST00000813800	1	0	0	5	4	1
ENST00000813817	0	2	1	1	0	0
ENST00000813824	0	0	0	2	0	0
ENST00000813857	95.96809	88.95506	104.99048	24	31	23
ENST00000813866	0	0	0	0	0	1
ENST00000813868	0	0	0	2	3	1
ENST00000813869	0	0	0	2	0	0
ENST00000813871	0	0	0	0	0	1
ENST00000813886	1	2	4	1	4	3
ENST00000813921	0	0	0	0	0	1
ENST00000813935	6	0	1	2	5	5
ENST00000813945	0	0	0	1	0	0
ENST00000813952	0	0	3	0	0	0
ENST00000813959	0	0	0	0	2.01764	0
ENST00000813960	0	1	1.00552	3.01557	1.00882	1.10641
ENST00000813968	0	0	0	0	0	1
ENST00000813972	0	3.12498	3.01103	8.61976	22.01863	20.13677
ENST00000813975	0	0	0	1.25369	1.46791	2.65889
ENST00000813976	0	1.58412	0	0	0	0
ENST00000813977	1.01131	2.72631	5.02682	13.51568	12.24958	6.12673
ENST00000813987	0	1.58412	1	3.76133	1.49979	0
ENST00000813992	0	2.01911	3	1.05751	1	0
ENST00000813997	0	0	0	0	1	0
ENST00000813998	0	1	0	4	0	0
ENST00000814000	10.11598	17.12086	12.0663	21.10903	26.22935	18.80898
ENST00000814001	5.05799	1.07329	6.02206	1.02752	4.02345	2
ENST00000814002	0	1.00974	0	0	1.00882	1.0039
ENST00000814004	0	0	0	0	0	1
ENST00000814015	0	0	0	0	1	0
ENST00000814018	3.0348	4.02844	2.01139	5.02596	9.07939	0.16222
ENST00000814023	0	1	0	0.89981	0	0
ENST00000814027	0	0	4.02146	0	0	0
ENST00000814029	3.08968	0	0	0	1.00816	3.0115
ENST00000814034	0	0	0	14.55892	16.13322	4.16397
ENST00000814035	0	0	0	0	2.1511	1.04425
ENST00000814036	0	0	0	1.04029	0	0
ENST00000814038	2.02262	0	0	0	0	0
ENST00000814040	0	1.05089	0	0	4.31036	0
ENST00000814041	0	0	0	0	1.07871	0
ENST00000814043	0	0	1.03207	0	0	0
ENST00000814045	0	0	0	0	1.07555	0
ENST00000814049	1.01596	0	4.13443	1.0422	6.48016	1.04323
ENST00000814050	0	0	0	1.00485	0	0
ENST00000814052	0	0	0	0	0	1
ENST00000814059	0	0	0	1	0	0
ENST00000814086	0	0	0	1	0	0
ENST00000814091	0	1.94154	0	0	0	0
ENST00000814106	0	0	0	3	9	5
ENST00000814124	0	0	1	0	0	0
ENST00000814134	2	0	0	0	0	0
ENST00000814155	20	0	0	0	2	0
ENST00000814156	0	3	0	1	0	0
ENST00000814157	7.31975	4.36364	13.46489	14.25	18.75	15.37032
ENST00000814158	2.25	7.63636	4.53511	4.75	6.25	11.62968
ENST00000814160	0.43025	0	0	0	1	0
ENST00000814161	6.11143	5.15337	14.71122	15.16215	6.0656	11.26997
ENST00000814167	1	1	8	11	9	4
ENST00000814168	13.32894	21	16.5818	15	15.34884	20.52726
ENST00000814169	18.62424	18.65787	15.28959	15.64706	14.32558	16.06247
ENST00000814170	6.98409	3.73157	1.27413	3.35294	8.18605	8.56665
ENST00000814172	1.49495	8.87715	0.32939	1.79752	1.78606	0
ENST00000814174	0	1	6	12	13	5
ENST00000814191	15	17	21	13	20	6
ENST00000814193	0	0	0	5.66667	2.85714	0
ENST00000814207	0	0	0	2.47481	0	0
ENST00000814210	0	0	0	0	1.85499	2.48934
ENST00000814224	0	0	0	2.40013	0	0.61956
ENST00000814231	3.8702	0	0	0	0	2.48934
ENST00000814234	0	0	0	2.0477	8.60824	1.06777
ENST00000814236	0	0	0	1	0	0
ENST00000814271	0	1.66667	0	0	6.18182	0
ENST00000814275	0	0	0	0	0	1
ENST00000814276	0	0	0	1	0	8
ENST00000814283	0	0	1	0	0	0
ENST00000814298	8	22	1	0	0	0
ENST00000814301	0	0	2	7	12	9
ENST00000814302	1	2	1	0	0	0
ENST00000814303	53.86207	82.25	73.04688	18.65217	39.26087	17.77778
ENST00000814304	17.13793	11.75	11.95312	14.34783	3.73913	42.22222
ENST00000814307	10	4	10	5	2	6
ENST00000814319	0	0.5	6	8	9	5
ENST00000814320	0	0	0	0	1.61016	0
ENST00000814326	0	0	0	0	1	0
ENST00000814336	0	0	0	3.77449	0	0
ENST00000814346	0	1	0	0	0	0
ENST00000814357	0	0	3.47019	0	0	0
ENST00000814358	0	0	2.31346	0	0	0
ENST00000814367	16	6	10	7	10	3
ENST00000814371	0	0	1.34782	0	0	0
ENST00000814394	0	0	0	2.80662	0	1
ENST00000814405	1.5	0	2	2	3	2
ENST00000814406	0	0	1	0	0	0
ENST00000814413	0	5	9	4.23162	5	3
ENST00000814421	25	7	23	9	14	3
ENST00000814438	1	7	7.85714	5	11.84615	3.33333
ENST00000814439	0	0	3.14286	1	2.15385	1.66667
ENST00000814443	7.62027	4.42129	2.73562	8.57315	7.87555	2
ENST00000814444	0	1.2023	2.76366	3.45567	1.26187	0
ENST00000814445	0	0	0	0	1.04168	1
ENST00000814447	1.596	0.57871	0.76438	0.28399	6.25638	2
ENST00000814460	0	0	0	0	0	1.43542
ENST00000814466	0	0	0	1.2	1.12811	6.01975
ENST00000814482	0.33333	4.71135	0.22222	1.01707	6	1.29087
ENST00000814483	0.33333	0	0.22222	1.01707	2	0
ENST00000814487	0.33333	0	0.22222	2	0	2
ENST00000814497	0	0	0	2	0	0
ENST00000814510	0	0	0	0	1	0
ENST00000814511	2.66667	0	11	19.99999	6	8
ENST00000814519	0	2.26532	0	0	0	0
ENST00000814521	0	0	0	3.14598	0	0
ENST00000814524	0	1	0	1.04866	0	1.01197
ENST00000814525	0	0	0	0	1.15766	0
ENST00000814526	0	0	0	0	0	2.56788
ENST00000814531	0	1.3255	0	2.82072	0	0
ENST00000814555	0	0	1	0	0	0
ENST00000814586	3	1	0	7	11	3
ENST00000814587	0	0	0	0	1	0
ENST00000814590	0.5	1	2	5	0.66667	0
ENST00000814592	1	0	0	0	0.66667	0
ENST00000814597	0	3	0	3	11	13
ENST00000814620	1.36364	0	2.07783	2	2	1.14677
ENST00000814622	0	1	2.11438	0	0	1.23175
ENST00000814624	0	0	6.34315	0	0	2
ENST00000814628	0	0	1.05719	2	0	2
ENST00000814636	0	0	1.05719	0	1	0
ENST00000814645	0	0	1	0	0	0
ENST00000814685	0	0	0	9	10	5
ENST00000814697	0	2	0	0	0	0
ENST00000814699	0	0	0	0	0	6
ENST00000814749	0	0	0	0	0	3
ENST00000814751	0	0	0	0	1	0
ENST00000814762	3.59835	6.14739	7.38106	21.13364	18.32294	24.96628
ENST00000814784	0	0	0	0	0	1
ENST00000814787	0	0	0	0	1	0
ENST00000814791	0	0	0	0	1	0
ENST00000814794	0	0	0	1	0	0
ENST00000814808	0	0	0	0	1.98058	0
ENST00000814818	0	0.33333	0	2.00004	2.11497	4.00553
ENST00000814819	0	0.33333	0	4.77671	2.11497	4.49962
ENST00000814820	0	0	0	0	0	1.05626
ENST00000814821	0	0	0	0	1.85931	0
ENST00000814824	0	0	0	3.44655	1.7958	0
ENST00000814827	0	0	0	5	0	0
ENST00000814829	0	0	0	0	0	2
ENST00000814836	0	0	0	0	0	1
ENST00000814860	16	25.71429	19	6.25	9	3
ENST00000814865	0	1	0	0	0	0
ENST00000814866	1	0	0	0	1	1
ENST00000814868	0	0	0	6	3	3
ENST00000814881	0	0	1	0	0	0
ENST00000814899	7.7	1.95966	7	2.25	7.5	7.8
ENST00000814900	3.3	0	0	6.75	2.5	5.2
ENST00000814902	3	4	2	5	8	5
ENST00000814903	0	0	0	0	0	1.11975
ENST00000814905	0	0	1	0	0	0
ENST00000814906	0	0.5	2	0	0.5	0
ENST00000814909	0	2	3	4.39924	19.2251	5
ENST00000814927	1	0	0	0	0	0
ENST00000814938	0	2	1	0	0	0
ENST00000814952	0	0	0	0	2	0
ENST00000814954	0	0	2	0	0	2
ENST00000814970	0	0	0	0	2	0
ENST00000814971	0	0	0	3	0	1
ENST00000814983	0	0	0.5	1	0	1
ENST00000814984	0	0	0	1	0	0
ENST00000814995	0	0	0	0	2	3
ENST00000815022	0	0	0	1	0	2
ENST00000815029	1	1.8165	0	0	0	0
ENST00000815039	0	0	0	0	1	0
ENST00000815097	0	0	0	3	0	5
ENST00000815098	0	0	0	2	0	0
ENST00000815104	0	0	0	0	1	1
ENST00000815110	1	0	0	1	0	0
ENST00000815122	0	0	0	1	0	1
ENST00000815126	0	0	0	0	0	1
ENST00000815127	0	0	0	1	3	0
ENST00000815128	0	1	0	1	0	0
ENST00000815129	0	0	0	0	0	1
ENST00000815133	0	0	0	1	1	0
ENST00000815136	15.83333	11	30	28.59574	21.33333	43.57143
ENST00000815137	3.16667	3	12	19.40426	26.66667	17.42857
ENST00000815147	13.98357	75.05955	59.37336	43.95852	72.39787	42.40991
ENST00000815148	22.54656	15.27488	14.9377	10.15922	70.64486	28.16112
ENST00000815150	12.48629	6.48487	5.79478	25.92374	81.50426	19.01906
ENST00000815151	14.24621	1.59035	4.5	0	1.20037	11.51623
ENST00000815152	1.75379	1.59035	7.5	0	1.20037	0
ENST00000815153	0	0	0	7	2.65439	3.48377
ENST00000815160	0	0	0	1.34854	4	0
ENST00000815161	0	0	0	2.8732	0	2.42366
ENST00000815164	2	2	0	0	7	9.57634
ENST00000815166	1	1	2	0	3	0
ENST00000815168	0	0	0	0	1.02246	0
ENST00000815180	0	1	0	0	0	0
ENST00000815204	0	1	3	0	0.88889	3.51818
ENST00000815218	1	1	0	0	0	0
ENST00000815227	0	0	0	0	0	1
ENST00000815228	1	0	0	0	1	0
ENST00000815229	1	1	0	0.33333	0	0
ENST00000815271	0	0	0	0	0	1.003
ENST00000815274	0	0	0	0	0	3.009
ENST00000815277	0	0	0	3.87056	5.28609	3.20963
ENST00000815278	0	0	0	2.27718	7.70175	3.4602
ENST00000815282	0	0	0	2.00995	1	0
ENST00000815286	0	0	0	0	1.10025	0
ENST00000815290	50	65	75	41	41	39
